Date,Open,High,Low,Volume,Close
1/8/2013,1689.420044,1707.849976,1689.420044,3775170000,1706.869995
2/8/2013,1706.099976,1709.670044,1700.680054,3136630000,1709.670044
5/8/2013,1708.01001,1709.23999,1703.550049,2529300000,1707.140015
6/8/2013,1705.790039,1705.790039,1693.290039,3141210000,1697.369995
7/8/2013,1695.300049,1695.300049,1684.910034,3010230000,1690.910034
8/8/2013,1693.349976,1700.180054,1688.380005,3271660000,1697.47998
9/8/2013,1696.099976,1699.420044,1686.02002,2957670000,1691.420044
12/8/2013,1688.369995,1691.48999,1683.349976,2789160000,1689.469971
13/8/2013,1690.650024,1696.810059,1682.619995,3035560000,1694.160034
14/8/2013,1693.880005,1695.52002,1684.829956,2871430000,1685.390015
15/8/2013,1679.609985,1679.609985,1658.589966,3426690000,1661.319946
16/8/2013,1661.219971,1663.599976,1652.609985,3211450000,1655.829956
19/8/2013,1655.25,1659.180054,1645.839966,2904530000,1646.060059
20/8/2013,1646.810059,1658.920044,1646.079956,2994090000,1652.349976
21/8/2013,1650.660034,1656.98999,1639.430054,2932180000,1642.800049
22/8/2013,1645.030029,1659.550049,1645.030029,2537460000,1656.959961
23/8/2013,1659.920044,1664.849976,1654.810059,2582670000,1663.5
26/8/2013,1664.290039,1669.51001,1656.02002,2430670000,1656.780029
27/8/2013,1652.540039,1652.540039,1629.050049,3219190000,1630.47998
28/8/2013,1630.25,1641.180054,1627.469971,2784010000,1634.959961
29/8/2013,1633.5,1646.410034,1630.880005,2527550000,1638.170044
30/8/2013,1638.890015,1640.079956,1628.050049,2734300000,1632.969971
3/9/2013,1635.949951,1651.349976,1633.410034,3731610000,1639.77002
4/9/2013,1640.719971,1655.719971,1637.410034,3312150000,1653.079956
5/9/2013,1653.280029,1659.170044,1653.069946,2957110000,1655.079956
6/9/2013,1657.439941,1664.829956,1640.619995,3123880000,1655.170044
9/9/2013,1656.849976,1672.400024,1656.849976,3102780000,1671.709961
10/9/2013,1675.109985,1684.089966,1675.109985,3691800000,1683.98999
11/9/2013,1681.040039,1689.130005,1678.699951,3135460000,1689.130005
12/9/2013,1689.209961,1689.969971,1681.959961,3106290000,1683.420044
13/9/2013,1685.040039,1688.72998,1682.219971,2736500000,1687.98999
16/9/2013,1691.699951,1704.949951,1691.699951,3079800000,1697.599976
17/9/2013,1697.72998,1705.52002,1697.72998,2774240000,1704.76001
18/9/2013,1705.73999,1729.439941,1700.349976,3989760000,1725.52002
19/9/2013,1727.339966,1729.859985,1720.199951,3740130000,1722.339966
20/9/2013,1722.439941,1725.22998,1708.890015,5074030000,1709.910034
23/9/2013,1711.439941,1711.439941,1697.099976,3126950000,1701.839966
24/9/2013,1702.599976,1707.630005,1694.900024,3268930000,1697.420044
25/9/2013,1698.02002,1701.709961,1691.880005,3148730000,1692.77002
26/9/2013,1694.050049,1703.849976,1693.109985,2813930000,1698.670044
27/9/2013,1695.52002,1695.52002,1687.109985,2951700000,1691.75
30/9/2013,1687.26001,1687.26001,1674.98999,3308630000,1681.550049
1/10/2013,1682.410034,1696.550049,1682.069946,3238690000,1695
2/10/2013,1691.900024,1693.869995,1680.339966,3148600000,1693.869995
3/10/2013,1692.349976,1692.349976,1670.359985,3279650000,1678.660034
4/10/2013,1678.790039,1691.939941,1677.329956,2880270000,1690.5
7/10/2013,1687.150024,1687.150024,1674.699951,2678490000,1676.119995
8/10/2013,1676.219971,1676.790039,1655.030029,3569230000,1655.449951
9/10/2013,1656.98999,1662.469971,1646.469971,3577840000,1656.400024
10/10/2013,1660.880005,1692.560059,1660.880005,3362300000,1692.560059
11/10/2013,1691.089966,1703.439941,1688.52002,2944670000,1703.199951
14/10/2013,1699.859985,1711.030029,1692.130005,2580580000,1710.140015
15/10/2013,1709.170044,1711.569946,1695.930054,3327740000,1698.060059
16/10/2013,1700.48999,1721.76001,1700.48999,3486180000,1721.540039
17/10/2013,1720.170044,1733.449951,1714.119995,3453590000,1733.150024
18/10/2013,1736.719971,1745.310059,1735.73999,3664890000,1744.5
21/10/2013,1745.199951,1747.790039,1740.670044,3052710000,1744.660034
22/10/2013,1746.47998,1759.329956,1746.47998,3850840000,1754.670044
23/10/2013,1752.27002,1752.27002,1740.5,3713380000,1746.380005
24/10/2013,1747.47998,1753.939941,1745.5,3671700000,1752.069946
25/10/2013,1756.01001,1759.819946,1752.449951,3175720000,1759.77002
28/10/2013,1759.420044,1764.98999,1757.670044,3282300000,1762.109985
29/10/2013,1762.930054,1772.089966,1762.930054,3358460000,1771.949951
30/10/2013,1772.27002,1775.219971,1757.23999,3523040000,1763.310059
31/10/2013,1763.23999,1768.530029,1755.719971,3826530000,1756.540039
1/11/2013,1758.699951,1765.670044,1752.699951,3686290000,1761.640015
4/11/2013,1763.400024,1768.780029,1761.560059,3194870000,1767.930054
5/11/2013,1765.670044,1767.030029,1755.76001,3516680000,1762.969971
6/11/2013,1765,1773.73999,1764.400024,3322100000,1770.48999
7/11/2013,1770.73999,1774.540039,1746.199951,4143200000,1747.150024
8/11/2013,1748.369995,1770.780029,1747.630005,3837170000,1770.609985
11/11/2013,1769.959961,1773.439941,1767.849976,2534060000,1771.890015
12/11/2013,1769.51001,1771.780029,1762.290039,3221030000,1767.689941
13/11/2013,1764.369995,1782,1760.640015,3327480000,1782
14/11/2013,1782.75,1791.530029,1780.219971,3139060000,1790.619995
15/11/2013,1790.660034,1798.219971,1790.660034,3254820000,1798.180054
18/11/2013,1798.819946,1802.329956,1788,3168520000,1791.530029
19/11/2013,1790.790039,1795.51001,1784.719971,3224450000,1787.869995
20/11/2013,1789.589966,1795.72998,1777.22998,3109140000,1781.369995
21/11/2013,1783.52002,1797.160034,1783.52002,3256630000,1795.849976
22/11/2013,1797.209961,1804.839966,1794.699951,3055140000,1804.76001
25/11/2013,1806.329956,1808.099976,1800.579956,2998540000,1802.47998
26/11/2013,1802.869995,1808.420044,1800.77002,3427120000,1802.75
27/11/2013,1803.47998,1808.27002,1802.77002,2613590000,1807.22998
29/11/2013,1808.689941,1813.550049,1803.97998,1598300000,1805.810059
2/12/2013,1806.550049,1810.02002,1798.599976,3095430000,1800.900024
3/12/2013,1800.099976,1800.099976,1787.849976,3475680000,1795.150024
4/12/2013,1793.150024,1799.800049,1779.089966,3610540000,1792.810059
5/12/2013,1792.819946,1792.819946,1783.380005,3336880000,1785.030029
6/12/2013,1788.359985,1806.040039,1788.359985,3150030000,1805.089966
9/12/2013,1806.209961,1811.52002,1806.209961,3129500000,1808.369995
10/12/2013,1807.599976,1808.52002,1801.75,3117150000,1802.619995
11/12/2013,1802.76001,1802.969971,1780.089966,3472240000,1782.219971
12/12/2013,1781.709961,1782.98999,1772.280029,3306640000,1775.5
13/12/2013,1777.97998,1780.920044,1772.449951,3061070000,1775.319946
16/12/2013,1777.47998,1792.219971,1777.47998,3209890000,1786.540039
17/12/2013,1786.469971,1786.77002,1777.050049,3270030000,1781
18/12/2013,1781.459961,1811.079956,1767.98999,4327770000,1810.650024
19/12/2013,1809,1810.880005,1801.349976,3497210000,1809.599976
20/12/2013,1810.390015,1823.75,1810.25,5097700000,1818.319946
23/12/2013,1822.920044,1829.75,1822.920044,2851540000,1827.98999
24/12/2013,1828.02002,1833.319946,1828.02002,1307630000,1833.319946
26/12/2013,1834.959961,1842.839966,1834.959961,1982270000,1842.02002
27/12/2013,1842.969971,1844.890015,1839.810059,2052920000,1841.400024
30/12/2013,1841.469971,1842.469971,1838.77002,2293860000,1841.069946
31/12/2013,1842.609985,1849.439941,1842.410034,2312840000,1848.359985
2/1/2014,1845.859985,1845.859985,1827.73999,3080600000,1831.97998
3/1/2014,1833.209961,1838.23999,1829.130005,2774270000,1831.369995
6/1/2014,1832.310059,1837.160034,1823.72998,3294850000,1826.77002
7/1/2014,1828.709961,1840.099976,1828.709961,3511750000,1837.880005
8/1/2014,1837.900024,1840.02002,1831.400024,3652140000,1837.48999
9/1/2014,1839,1843.22998,1830.380005,3581150000,1838.130005
10/1/2014,1840.060059,1843.150024,1832.430054,3335710000,1842.369995
13/1/2014,1841.26001,1843.449951,1815.52002,3591350000,1819.199951
14/1/2014,1821.359985,1839.26001,1821.359985,3353270000,1838.880005
15/1/2014,1840.52002,1850.839966,1840.52002,3777800000,1848.380005
16/1/2014,1847.98999,1847.98999,1840.300049,3491310000,1845.890015
17/1/2014,1844.22998,1846.040039,1835.22998,3626120000,1838.699951
21/1/2014,1841.050049,1849.310059,1832.380005,3782470000,1843.800049
22/1/2014,1844.709961,1846.869995,1840.880005,3374170000,1844.859985
23/1/2014,1842.290039,1842.290039,1820.060059,3972250000,1828.459961
24/1/2014,1826.959961,1826.959961,1790.290039,4618450000,1790.290039
27/1/2014,1791.030029,1795.97998,1772.880005,4045200000,1781.560059
28/1/2014,1783,1793.869995,1779.48999,3437830000,1792.5
29/1/2014,1790.150024,1790.150024,1770.449951,3964020000,1774.199951
30/1/2014,1777.170044,1798.77002,1777.170044,3547510000,1794.189941
31/1/2014,1790.880005,1793.880005,1772.26001,4059690000,1782.589966
3/2/2014,1782.680054,1784.829956,1739.660034,4726040000,1741.890015
4/2/2014,1743.819946,1758.72998,1743.819946,4068410000,1755.199951
5/2/2014,1753.380005,1755.790039,1737.920044,3984290000,1751.640015
6/2/2014,1752.98999,1774.060059,1752.98999,3825410000,1773.430054
7/2/2014,1776.01001,1798.030029,1776.01001,3775990000,1797.02002
10/2/2014,1796.199951,1799.939941,1791.829956,3312160000,1799.839966
11/2/2014,1800.449951,1823.540039,1800.410034,3699380000,1819.75
12/2/2014,1820.119995,1826.550049,1815.969971,3326380000,1819.26001
13/2/2014,1814.819946,1830.25,1809.219971,3289510000,1829.829956
14/2/2014,1828.459961,1841.650024,1825.589966,3114750000,1838.630005
18/2/2014,1839.030029,1842.869995,1835.01001,3421110000,1840.76001
19/2/2014,1838.900024,1847.5,1826.98999,3661570000,1828.75
20/2/2014,1829.23999,1842.790039,1824.579956,3404980000,1839.780029
21/2/2014,1841.069946,1846.130005,1835.599976,3403880000,1836.25
24/2/2014,1836.780029,1858.709961,1836.780029,4014530000,1847.609985
25/2/2014,1847.660034,1852.910034,1840.189941,3515560000,1845.119995
26/2/2014,1845.790039,1852.650024,1840.660034,3716730000,1845.160034
27/2/2014,1844.900024,1854.530029,1841.130005,3547460000,1854.290039
28/2/2014,1855.119995,1867.920044,1847.670044,3917450000,1859.449951
3/3/2014,1857.680054,1857.680054,1834.439941,3428220000,1845.72998
4/3/2014,1849.22998,1876.22998,1849.22998,3765770000,1873.910034
5/3/2014,1874.050049,1876.530029,1871.109985,3392990000,1873.810059
6/3/2014,1874.180054,1881.939941,1874.180054,3360450000,1877.030029
7/3/2014,1878.52002,1883.569946,1870.560059,3564740000,1878.040039
10/3/2014,1877.859985,1877.869995,1867.040039,3021350000,1877.170044
11/3/2014,1878.26001,1882.349976,1863.880005,3392400000,1867.630005
12/3/2014,1866.150024,1868.380005,1854.380005,3270860000,1868.199951
13/3/2014,1869.060059,1874.400024,1841.859985,3670990000,1846.339966
14/3/2014,1845.069946,1852.439941,1839.569946,3285460000,1841.130005
17/3/2014,1842.810059,1862.300049,1842.810059,2860490000,1858.829956
18/3/2014,1858.920044,1873.76001,1858.920044,2930190000,1872.25
19/3/2014,1872.25,1874.140015,1850.349976,3289210000,1860.77002
20/3/2014,1860.089966,1873.48999,1854.630005,3327540000,1872.01001
21/3/2014,1874.530029,1883.969971,1863.459961,5270710000,1866.52002
24/3/2014,1867.670044,1873.339966,1849.689941,3409000000,1857.439941
25/3/2014,1859.47998,1871.869995,1855.959961,3200560000,1865.619995
26/3/2014,1867.089966,1875.920044,1852.560059,3480850000,1852.560059
27/3/2014,1852.109985,1855.550049,1842.109985,3733430000,1849.040039
28/3/2014,1850.069946,1866.630005,1850.069946,2955520000,1857.619995
31/3/2014,1859.160034,1875.180054,1859.160034,3274300000,1872.339966
1/4/2014,1873.959961,1885.839966,1873.959961,3336190000,1885.52002
2/4/2014,1886.609985,1893.170044,1883.790039,3131660000,1890.900024
3/4/2014,1891.430054,1893.800049,1882.650024,3055600000,1888.77002
4/4/2014,1890.25,1897.280029,1863.26001,3583750000,1865.089966
7/4/2014,1863.920044,1864.040039,1841.47998,3801540000,1845.040039
8/4/2014,1845.47998,1854.949951,1837.48999,3721450000,1851.959961
9/4/2014,1852.640015,1872.430054,1852.380005,3308650000,1872.180054
10/4/2014,1872.280029,1872.530029,1830.869995,3758780000,1833.079956
11/4/2014,1830.650024,1835.069946,1814.359985,3743460000,1815.689941
14/4/2014,1818.180054,1834.189941,1815.800049,3111540000,1830.609985
15/4/2014,1831.449951,1844.02002,1816.290039,3736440000,1842.97998
16/4/2014,1846.01001,1862.310059,1846.01001,3155080000,1862.310059
17/4/2014,1861.72998,1869.630005,1856.719971,3341430000,1864.849976
21/4/2014,1865.790039,1871.890015,1863.180054,2642500000,1871.890015
22/4/2014,1872.569946,1884.890015,1872.569946,3215440000,1879.550049
23/4/2014,1879.319946,1879.75,1873.910034,3085720000,1875.390015
24/4/2014,1881.969971,1884.060059,1870.23999,3191830000,1878.609985
25/4/2014,1877.719971,1877.719971,1859.699951,3213020000,1863.400024
28/4/2014,1865,1877.01001,1850.609985,4034680000,1869.430054
29/4/2014,1870.780029,1880.599976,1870.780029,3647820000,1878.329956
30/4/2014,1877.099976,1885.199951,1872.689941,3779230000,1883.949951
1/5/2014,1884.390015,1888.589966,1878.040039,3416740000,1883.680054
2/5/2014,1885.300049,1891.329956,1878.5,3159560000,1881.140015
5/5/2014,1879.449951,1885.51001,1866.77002,2733730000,1884.660034
6/5/2014,1883.689941,1883.689941,1867.719971,3327260000,1867.719971
7/5/2014,1868.530029,1878.829956,1859.790039,3632950000,1878.209961
8/5/2014,1877.390015,1889.069946,1870.050049,3393420000,1875.630005
9/5/2014,1875.27002,1878.569946,1867.02002,3025020000,1878.47998
12/5/2014,1880.030029,1897.130005,1880.030029,3005740000,1896.650024
13/5/2014,1896.75,1902.170044,1896.060059,2915680000,1897.449951
14/5/2014,1897.130005,1897.130005,1885.77002,2822060000,1888.530029
15/5/2014,1888.160034,1888.160034,1862.359985,3552640000,1870.849976
16/5/2014,1871.189941,1878.280029,1864.819946,3173650000,1877.859985
19/5/2014,1876.660034,1886,1872.420044,2664250000,1885.079956
20/5/2014,1884.880005,1884.880005,1868.140015,3007700000,1872.829956
21/5/2014,1873.339966,1888.800049,1873.339966,2777140000,1888.030029
22/5/2014,1888.189941,1896.329956,1885.390015,2759800000,1892.48999
23/5/2014,1893.319946,1901.26001,1893.319946,2396280000,1900.530029
27/5/2014,1902.01001,1912.280029,1902.01001,2911020000,1911.910034
28/5/2014,1911.77002,1914.459961,1907.300049,2976450000,1909.780029
29/5/2014,1910.599976,1920.030029,1909.819946,2709050000,1920.030029
30/5/2014,1920.329956,1924.030029,1916.640015,3263490000,1923.569946
2/6/2014,1923.869995,1925.880005,1915.97998,2509020000,1924.969971
3/6/2014,1923.069946,1925.069946,1918.790039,2867180000,1924.23999
4/6/2014,1923.060059,1928.630005,1918.599976,2793920000,1927.880005
5/6/2014,1928.52002,1941.73999,1922.930054,3113270000,1940.459961
6/6/2014,1942.410034,1949.439941,1942.410034,2864300000,1949.439941
9/6/2014,1948.969971,1955.550049,1947.160034,2812180000,1951.27002
10/6/2014,1950.339966,1950.859985,1944.640015,2702360000,1950.790039
11/6/2014,1949.369995,1949.369995,1940.079956,2710620000,1943.890015
12/6/2014,1943.349976,1943.349976,1925.780029,3040480000,1930.109985
13/6/2014,1930.800049,1937.300049,1927.689941,2598230000,1936.160034
16/6/2014,1934.839966,1941.150024,1930.910034,2926130000,1937.780029
17/6/2014,1937.150024,1943.689941,1933.550049,2971260000,1941.98999
18/6/2014,1942.72998,1957.73999,1939.290039,3065220000,1956.97998
19/6/2014,1957.5,1959.869995,1952.26001,2952150000,1959.47998
20/6/2014,1960.449951,1963.910034,1959.170044,4336240000,1962.869995
23/6/2014,1962.920044,1963.73999,1958.890015,2717630000,1962.609985
24/6/2014,1961.969971,1968.170044,1948.339966,3089700000,1949.97998
25/6/2014,1949.27002,1960.829956,1947.48999,3106710000,1959.530029
26/6/2014,1959.890015,1959.890015,1944.689941,2778840000,1957.219971
27/6/2014,1956.560059,1961.469971,1952.180054,4290590000,1960.959961
30/6/2014,1960.790039,1964.23999,1958.219971,3037350000,1960.22998
1/7/2014,1962.290039,1978.579956,1962.290039,3188240000,1973.319946
2/7/2014,1973.060059,1976.670044,1972.579956,2851480000,1974.619995
3/7/2014,1975.880005,1985.589966,1975.880005,1998090000,1985.439941
7/7/2014,1984.219971,1984.219971,1974.880005,2681260000,1977.650024
8/7/2014,1976.390015,1976.390015,1959.459961,3302430000,1963.709961
9/7/2014,1965.099976,1974.150024,1965.099976,2858800000,1972.829956
10/7/2014,1966.670044,1969.839966,1952.859985,3165690000,1964.680054
11/7/2014,1965.76001,1968.670044,1959.630005,2684630000,1967.569946
14/7/2014,1969.859985,1979.849976,1969.859985,2744920000,1977.099976
15/7/2014,1977.359985,1982.52002,1965.339966,3328740000,1973.280029
16/7/2014,1976.349976,1983.939941,1975.670044,3390950000,1981.569946
17/7/2014,1979.75,1981.800049,1955.589966,3381680000,1958.119995
18/7/2014,1961.540039,1979.910034,1960.819946,3106060000,1978.219971
21/7/2014,1976.930054,1976.930054,1965.77002,2611160000,1973.630005
22/7/2014,1975.650024,1986.23999,1975.650024,2890480000,1983.530029
23/7/2014,1985.319946,1989.22998,1982.439941,2869720000,1987.01001
24/7/2014,1988.069946,1991.390015,1985.790039,3203530000,1987.97998
25/7/2014,1984.599976,1984.599976,1974.369995,2638960000,1978.339966
28/7/2014,1978.25,1981.52002,1967.310059,2803320000,1978.910034
29/7/2014,1980.030029,1984.849976,1969.949951,3183300000,1969.949951
30/7/2014,1973.209961,1978.900024,1962.420044,3448250000,1970.069946
31/7/2014,1965.140015,1965.140015,1930.670044,4193000000,1930.670044
1/8/2014,1929.800049,1937.349976,1916.369995,3789660000,1925.150024
4/8/2014,1926.619995,1942.920044,1921.199951,3072920000,1938.98999
5/8/2014,1936.339966,1936.339966,1913.77002,3462520000,1920.209961
6/8/2014,1917.290039,1927.910034,1911.449951,3539150000,1920.23999
7/8/2014,1923.030029,1928.890015,1904.780029,3230520000,1909.569946
8/8/2014,1910.349976,1932.380005,1909.01001,2902280000,1931.589966
11/8/2014,1933.430054,1944.900024,1933.430054,2784890000,1936.920044
12/8/2014,1935.72998,1939.650024,1928.290039,2611700000,1933.75
13/8/2014,1935.599976,1948.410034,1935.599976,2718020000,1946.719971
14/8/2014,1947.410034,1955.22998,1947.410034,2609460000,1955.180054
15/8/2014,1958.869995,1964.040039,1941.5,3023380000,1955.060059
18/8/2014,1958.359985,1971.98999,1958.359985,2638160000,1971.73999
19/8/2014,1972.72998,1982.569946,1972.72998,2656430000,1981.599976
20/8/2014,1980.459961,1988.569946,1977.680054,2579560000,1986.51001
21/8/2014,1986.819946,1994.76001,1986.819946,2638920000,1992.369995
22/8/2014,1992.599976,1993.540039,1984.76001,2301860000,1988.400024
25/8/2014,1991.73999,2001.949951,1991.73999,2233880000,1997.920044
26/8/2014,1998.589966,2005.040039,1998.589966,2451950000,2000.02002
27/8/2014,2000.540039,2002.140015,1996.199951,2344350000,2000.119995
28/8/2014,1997.420044,1998.550049,1990.52002,2282400000,1996.73999
29/8/2014,1998.449951,2003.380005,1994.650024,2259130000,2003.369995
2/9/2014,2004.069946,2006.119995,1994.849976,2819980000,2002.280029
3/9/2014,2003.569946,2009.280029,1998.140015,2809980000,2000.719971
4/9/2014,2001.670044,2011.170044,1992.540039,3072410000,1997.650024
5/9/2014,1998,2007.709961,1990.099976,2818300000,2007.709961
8/9/2014,2007.170044,2007.170044,1995.599976,2789090000,2001.540039
9/9/2014,2000.72998,2001.01001,1984.609985,2882830000,1988.439941
10/9/2014,1988.410034,1996.660034,1982.98999,2912430000,1995.689941
11/9/2014,1992.849976,1997.650024,1985.930054,2941690000,1997.449951
12/9/2014,1996.73999,1996.73999,1980.26001,3206570000,1985.540039
15/9/2014,1986.040039,1987.180054,1978.47998,2776530000,1984.130005
16/9/2014,1981.930054,2002.280029,1979.060059,3160310000,1998.97998
17/9/2014,1999.300049,2010.73999,1993.290039,3209420000,2001.569946
18/9/2014,2003.069946,2012.339966,2003.069946,3235340000,2011.359985
19/9/2014,2012.73999,2019.26001,2006.589966,4880220000,2010.400024
22/9/2014,2009.079956,2009.079956,1991.01001,3349670000,1994.290039
23/9/2014,1992.780029,1995.410034,1982.77002,3279350000,1982.77002
24/9/2014,1983.339966,1999.790039,1978.630005,3313850000,1998.300049
25/9/2014,1997.319946,1997.319946,1965.98999,3273050000,1965.98999
26/9/2014,1966.219971,1986.369995,1966.219971,2929440000,1982.849976
29/9/2014,1978.959961,1981.280029,1964.040039,3094440000,1977.800049
30/9/2014,1978.209961,1985.170044,1968.959961,3951100000,1972.290039
1/10/2014,1971.439941,1971.439941,1941.719971,4188590000,1946.160034
2/10/2014,1945.829956,1952.319946,1926.030029,4012510000,1946.170044
3/10/2014,1948.119995,1971.189941,1948.119995,3560970000,1967.900024
6/10/2014,1970.01001,1977.839966,1958.430054,3358220000,1964.819946
7/10/2014,1962.359985,1962.359985,1934.869995,3687870000,1935.099976
8/10/2014,1935.550049,1970.359985,1925.25,4441890000,1968.890015
9/10/2014,1967.680054,1967.680054,1927.560059,4344020000,1928.209961
10/10/2014,1925.630005,1936.97998,1906.050049,4550540000,1906.130005
13/10/2014,1905.650024,1912.089966,1874.140015,4352580000,1874.73999
14/10/2014,1877.109985,1898.709961,1871.790039,4812010000,1877.699951
15/10/2014,1874.180054,1874.180054,1820.660034,6090800000,1862.48999
16/10/2014,1855.949951,1876.01001,1835.02002,5073150000,1862.76001
17/10/2014,1864.910034,1898.160034,1864.910034,4482120000,1886.76001
20/10/2014,1885.619995,1905.030029,1882.300049,3331210000,1904.01001
21/10/2014,1909.380005,1942.449951,1909.380005,3987090000,1941.280029
22/10/2014,1941.290039,1949.310059,1926.829956,3761930000,1927.109985
23/10/2014,1931.02002,1961.949951,1931.02002,3789250000,1950.819946
24/10/2014,1951.589966,1965.27002,1946.27002,3078380000,1964.579956
27/10/2014,1962.969971,1964.640015,1951.369995,3538860000,1961.630005
28/10/2014,1964.140015,1985.050049,1964.140015,3653260000,1985.050049
29/10/2014,1983.290039,1991.400024,1969.040039,3740350000,1982.300049
30/10/2014,1979.48999,1999.400024,1974.75,3586150000,1994.650024
31/10/2014,2001.199951,2018.189941,2001.199951,4292290000,2018.050049
3/11/2014,2018.209961,2024.459961,2013.680054,3555440000,2017.810059
4/11/2014,2015.810059,2015.97998,2001.01001,3956260000,2012.099976
5/11/2014,2015.290039,2023.77002,2014.420044,3766590000,2023.569946
6/11/2014,2023.329956,2031.609985,2015.859985,3669770000,2031.209961
7/11/2014,2032.359985,2034.26001,2025.069946,3704280000,2031.920044
10/11/2014,2032.01001,2038.699951,2030.170044,3284940000,2038.26001
11/11/2014,2038.199951,2041.280029,2035.280029,2958320000,2039.680054
12/11/2014,2037.75,2040.329956,2031.949951,3246650000,2038.25
13/11/2014,2039.209961,2046.180054,2030.439941,3455270000,2039.329956
14/11/2014,2039.73999,2042.219971,2035.199951,3227130000,2039.819946
17/11/2014,2038.290039,2043.069946,2034.459961,3152890000,2041.319946
18/11/2014,2041.47998,2056.080078,2041.47998,3416190000,2051.800049
19/11/2014,2051.159912,2052.139893,2040.369995,3390850000,2048.719971
20/11/2014,2045.869995,2053.840088,2040.48999,3128290000,2052.75
21/11/2014,2057.459961,2071.459961,2056.75,3916420000,2063.5
24/11/2014,2065.070068,2070.169922,2065.070068,3128060000,2069.409912
25/11/2014,2070.149902,2074.209961,2064.75,3392940000,2067.030029
26/11/2014,2067.360107,2073.290039,2066.620117,2745260000,2072.830078
28/11/2014,2074.780029,2075.76001,2065.060059,2504640000,2067.560059
1/12/2014,2065.780029,2065.780029,2049.570068,4159010000,2053.439941
2/12/2014,2053.77002,2068.77002,2053.77002,3686650000,2066.550049
3/12/2014,2067.449951,2076.280029,2066.649902,3612680000,2074.330078
4/12/2014,2073.639893,2077.340088,2062.340088,3408340000,2071.919922
5/12/2014,2072.780029,2079.469971,2070.810059,3419620000,2075.370117
8/12/2014,2074.840088,2075.780029,2054.27002,3800990000,2060.310059
9/12/2014,2056.550049,2060.600098,2034.170044,3970150000,2059.820068
10/12/2014,2058.860107,2058.860107,2024.26001,4114440000,2026.140015
11/12/2014,2027.920044,2055.530029,2027.920044,3917950000,2035.329956
12/12/2014,2030.359985,2032.25,2002.329956,4157650000,2002.329956
15/12/2014,2005.030029,2018.689941,1982.26001,4361990000,1989.630005
16/12/2014,1986.709961,2016.890015,1972.560059,4958680000,1972.73999
17/12/2014,1973.77002,2016.75,1973.77002,4942370000,2012.890015
18/12/2014,2018.97998,2061.22998,2018.97998,4703380000,2061.22998
19/12/2014,2061.040039,2077.850098,2061.030029,6465530000,2070.649902
22/12/2014,2069.280029,2078.76001,2069.280029,3369520000,2078.540039
23/12/2014,2081.47998,2086.72998,2079.77002,3043950000,2082.169922
24/12/2014,2083.25,2087.560059,2081.860107,1416980000,2081.879883
26/12/2014,2084.300049,2092.699951,2084.300049,1735230000,2088.77002
29/12/2014,2087.629883,2093.550049,2085.75,2452360000,2090.570068
30/12/2014,2088.48999,2088.48999,2079.530029,2440280000,2080.350098
31/12/2014,2082.110107,2085.580078,2057.939941,2606070000,2058.899902
2/1/2015,2058.899902,2072.360107,2046.040039,2708700000,2058.199951
5/1/2015,2054.439941,2054.439941,2017.339966,3799120000,2020.579956
6/1/2015,2022.150024,2030.25,1992.439941,4460110000,2002.609985
7/1/2015,2005.550049,2029.609985,2005.550049,3805480000,2025.900024
8/1/2015,2030.609985,2064.080078,2030.609985,3934010000,2062.139893
9/1/2015,2063.449951,2064.429932,2038.329956,3364140000,2044.810059
12/1/2015,2046.130005,2049.300049,2022.579956,3456460000,2028.26001
13/1/2015,2031.579956,2056.929932,2008.25,4107300000,2023.030029
14/1/2015,2018.400024,2018.400024,1988.439941,4378680000,2011.27002
15/1/2015,2013.75,2021.349976,1991.469971,4276720000,1992.670044
16/1/2015,1992.25,2020.459961,1988.119995,4056410000,2019.420044
20/1/2015,2020.76001,2028.939941,2004.48999,3944340000,2022.550049
21/1/2015,2020.189941,2038.290039,2012.040039,3730070000,2032.119995
22/1/2015,2034.300049,2064.620117,2026.380005,4176050000,2063.149902
23/1/2015,2062.97998,2062.97998,2050.540039,3573560000,2051.820068
26/1/2015,2050.419922,2057.620117,2040.969971,3465760000,2057.090088
27/1/2015,2047.859985,2047.859985,2019.910034,3329810000,2029.550049
28/1/2015,2032.339966,2042.48999,2001.48999,4067530000,2002.160034
29/1/2015,2002.449951,2024.640015,1989.180054,4127140000,2021.25
30/1/2015,2019.349976,2023.319946,1993.380005,4568650000,1994.98999
2/2/2015,1996.670044,2021.660034,1980.900024,4008330000,2020.849976
3/2/2015,2022.709961,2050.300049,2022.709961,4615900000,2050.030029
4/2/2015,2048.860107,2054.73999,2036.719971,4141920000,2041.51001
5/2/2015,2043.449951,2063.550049,2043.449951,3821990000,2062.52002
6/2/2015,2062.280029,2072.399902,2049.969971,4232970000,2055.469971
9/2/2015,2053.469971,2056.159912,2041.880005,3549540000,2046.73999
10/2/2015,2049.379883,2070.860107,2048.620117,3669850000,2068.590088
11/2/2015,2068.550049,2073.47998,2057.98999,3596860000,2068.530029
12/2/2015,2069.97998,2088.530029,2069.97998,3788350000,2088.47998
13/2/2015,2088.780029,2097.030029,2086.699951,3527450000,2096.98999
17/2/2015,2096.469971,2101.300049,2089.800049,3361750000,2100.340088
18/2/2015,2099.159912,2100.22998,2092.149902,3370020000,2099.679932
